Customer_ID,LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
16851.0,2011-12-05 13:32:00,3,342.45,3,5,3,2,532,📈 Potential Loyalists
16852.0,2011-11-29 13:22:00,2,144.91,9,5,3,1,531,💤 Lost / Need Attention
16854.0,2010-10-18 16:31:00,2,1408.96,416,1,3,4,134,⚠️ At Risk
16855.0,2011-11-16 12:03:00,2,328.4,23,4,3,2,432,📈 Potential Loyalists
16856.0,2011-11-25 08:59:00,3,358.49,14,5,3,2,532,📈 Potential Loyalists
16857.0,2010-09-23 10:49:00,1,352.8,442,1,2,2,122,💤 Lost / Need Attention
16858.0,2010-12-06 09:52:00,10,4292.59,368,2,5,5,255,📈 Potential Loyalists
16859.0,2011-07-18 12:19:00,7,1932.41,144,3,4,4,344,💎 Loyal Customers
16860.0,2010-09-13 10:05:00,3,1610.62,452,1,3,4,134,⚠️ At Risk
16861.0,2011-10-11 09:05:00,5,946.59,59,3,4,3,343,💎 Loyal Customers
16862.0,2010-06-10 13:05:00,4,662.33,546,1,4,3,143,⚠️ At Risk
16863.0,2011-11-08 15:26:00,3,834.27,30,4,3,3,433,💎 Loyal Customers
16864.0,2010-10-01 16:16:00,2,409.25,433,1,3,2,132,💤 Lost / Need Attention
16865.0,2010-11-03 11:34:00,1,130.95,401,2,2,1,221,💤 Lost / Need Attention
16866.0,2011-07-22 10:06:00,3,207.73999999999998,140,3,3,1,331,💤 Lost / Need Attention
16867.0,2010-01-19 09:11:00,1,76.74000000000001,689,1,2,1,121,💤 Lost / Need Attention
16868.0,2010-11-10 13:17:00,3,384.56,393,2,3,2,232,📈 Potential Loyalists
16869.0,2011-11-17 12:02:00,4,817.12,22,4,4,3,443,💎 Loyal Customers
16870.0,2010-08-27 13:53:00,1,450.15999999999997,468,1,2,2,122,💤 Lost / Need Attention
16871.0,2011-11-17 19:27:00,6,2812.34,21,4,4,4,444,👑 Champions
16872.0,2011-09-23 16:05:00,6,1213.13,76,3,4,3,343,💎 Loyal Customers
16873.0,2011-12-05 12:05:00,12,14617.39,4,5,5,5,555,👑 Champions
16874.0,2010-11-25 13:08:00,1,209.89000000000001,378,2,2,1,221,💤 Lost / Need Attention
16875.0,2011-10-03 13:39:00,11,4234.53,66,3,5,5,355,💎 Loyal Customers
16876.0,2010-11-01 11:59:00,1,136.01,403,2,2,1,221,💤 Lost / Need Attention
16877.0,2011-11-27 13:47:00,6,846.62,11,5,4,3,543,💎 Loyal Customers
16878.0,2011-09-16 17:39:00,1,13.3,83,3,2,1,321,💤 Lost / Need Attention
16880.0,2011-11-09 11:33:00,8,1813.21,30,4,5,4,454,👑 Champions
16881.0,2011-10-04 10:33:00,1,432.0,66,3,2,2,322,📈 Potential Loyalists
16882.0,2011-10-04 10:42:00,3,705.12,66,3,3,3,333,💎 Loyal Customers
16883.0,2011-06-05 12:51:00,19,2246.06,186,3,5,4,354,💎 Loyal Customers
16884.0,2011-11-02 11:52:00,4,1070.97,37,4,4,3,443,💎 Loyal Customers
16885.0,2011-11-24 13:40:00,4,684.6,14,5,4,3,543,💎 Loyal Customers
16886.0,2010-09-09 15:08:00,1,134.0,455,1,2,1,121,💤 Lost / Need Attention
16887.0,2011-11-04 14:07:00,3,658.17,34,4,3,3,433,💎 Loyal Customers
16888.0,2010-11-04 12:39:00,3,434.2,400,2,3,2,232,📈 Potential Loyalists
16889.0,2011-05-29 11:05:00,6,2526.65,194,2,4,4,244,📈 Potential Loyalists
16890.0,2010-08-20 11:23:00,3,285.41,476,1,3,2,132,💤 Lost / Need Attention
16891.0,2011-12-08 11:15:00,11,1727.94,1,5,5,4,554,👑 Champions
16892.0,2011-12-08 13:18:00,7,754.75,0,5,4,3,543,💎 Loyal Customers
16893.0,2010-12-08 12:06:00,2,249.89000000000001,366,2,3,1,231,💤 Lost / Need Attention
16894.0,2010-07-25 15:43:00,3,1306.96,501,1,3,4,134,⚠️ At Risk
16895.0,2011-10-06 12:15:00,5,1102.9,64,3,4,3,343,💎 Loyal Customers
16896.0,2010-06-02 15:40:00,1,103.95,554,1,2,1,121,💤 Lost / Need Attention
16897.0,2011-02-13 15:02:00,2,289.78000000000003,298,2,3,2,232,📈 Potential Loyalists
16898.0,2011-11-13 15:44:00,5,885.21,25,4,4,3,443,💎 Loyal Customers
16899.0,2011-12-02 12:03:00,8,1695.77,7,5,5,4,554,👑 Champions
16900.0,2011-11-23 10:32:00,3,887.11,16,5,3,3,533,💎 Loyal Customers
16901.0,2009-12-10 16:30:00,1,204.26,728,1,2,1,121,💤 Lost / Need Attention
16902.0,2011-08-15 14:17:00,1,1706.88,115,3,2,4,324,📈 Potential Loyalists
16903.0,2011-11-10 15:32:00,3,1041.75,28,4,3,3,433,💎 Loyal Customers
16904.0,2011-12-05 13:10:00,21,4675.36,3,5,5,5,555,👑 Champions
16905.0,2011-12-04 14:01:00,17,4706.77,4,5,5,5,555,👑 Champions
16906.0,2011-09-19 11:49:00,7,1410.92,81,3,4,4,344,💎 Loyal Customers
16907.0,2011-11-10 18:04:00,9,1470.89,28,4,5,4,454,👑 Champions
16908.0,2009-12-17 13:35:00,1,252.59,721,1,2,1,121,💤 Lost / Need Attention
16909.0,2011-09-28 16:45:00,1,379.14,71,3,2,2,322,📈 Potential Loyalists
16910.0,2011-12-05 12:51:00,8,1508.96,3,5,5,4,554,👑 Champions
16911.0,2010-03-14 12:18:00,2,255.25,635,1,3,1,131,💤 Lost / Need Attention
16912.0,2011-11-11 12:18:00,15,4460.51,28,4,5,5,455,👑 Champions
16913.0,2011-02-22 12:56:00,3,423.90999999999997,289,2,3,2,232,📈 Potential Loyalists
16914.0,2011-11-03 15:27:00,1,183.76,35,4,2,1,421,💤 Lost / Need Attention
16915.0,2011-11-30 16:39:00,11,1543.18,8,5,5,4,554,👑 Champions
16916.0,2011-11-16 12:08:00,4,902.02,23,4,4,3,443,💎 Loyal Customers
16917.0,2011-03-08 11:55:00,2,1851.88,276,2,3,4,234,📈 Potential Loyalists
16918.0,2011-10-21 12:50:00,16,3206.54,49,4,5,5,455,👑 Champions
16919.0,2011-07-06 13:35:00,24,4909.66,155,3,5,5,355,💎 Loyal Customers
16920.0,2010-10-24 14:07:00,1,355.45,410,2,2,2,222,📈 Potential Loyalists
16921.0,2011-10-09 16:22:00,3,409.21,60,3,3,2,332,📈 Potential Loyalists
16922.0,2010-05-16 11:24:00,1,611.08,572,1,2,3,123,💤 Lost / Need Attention
16923.0,2011-11-27 13:00:00,32,13157.130000000001,11,5,5,5,555,👑 Champions
16924.0,2011-11-18 12:53:00,3,829.89,20,4,3,3,433,💎 Loyal Customers
16925.0,2010-06-17 15:03:00,1,125.65,539,1,2,1,121,💤 Lost / Need Attention
16926.0,2010-12-03 13:42:00,5,1169.61,370,2,4,3,243,📈 Potential Loyalists
16927.0,2011-08-16 11:10:00,3,543.05,115,3,3,2,332,📈 Potential Loyalists
16928.0,2011-09-20 15:10:00,29,3897.5299999999997,79,3,5,5,355,💎 Loyal Customers
16929.0,2011-12-06 08:37:00,7,1295.39,3,5,4,4,544,👑 Champions
16930.0,2011-11-13 16:13:00,3,378.89,25,4,3,2,432,📈 Potential Loyalists
16931.0,2011-12-04 13:15:00,23,5032.22,4,5,5,5,555,👑 Champions
16932.0,2011-10-17 14:12:00,3,412.55,52,4,3,2,432,📈 Potential Loyalists
16933.0,2011-12-08 12:54:00,9,3099.3,0,5,5,5,555,👑 Champions
16934.0,2011-10-16 12:40:00,6,2083.14,54,4,4,4,444,👑 Champions
16935.0,2010-11-23 09:16:00,3,530.86,381,2,3,2,232,📈 Potential Loyalists
16936.0,2011-11-14 11:04:00,2,548.29,25,4,3,2,432,📈 Potential Loyalists
16937.0,2010-07-28 17:56:00,1,196.25,498,1,2,1,121,💤 Lost / Need Attention
16938.0,2011-12-01 10:20:00,9,6995.360000000001,8,5,5,5,555,👑 Champions
16939.0,2010-08-08 12:24:00,3,433.85,488,1,3,2,132,💤 Lost / Need Attention
16940.0,2011-10-18 13:15:00,8,6427.66,51,4,5,5,455,👑 Champions
16941.0,2010-04-07 11:13:00,1,33.0,611,1,2,1,121,💤 Lost / Need Attention
16942.0,2011-11-27 12:40:00,9,1904.99,12,5,5,4,554,👑 Champions
16943.0,2011-05-12 11:57:00,5,1299.49,211,2,4,4,244,📈 Potential Loyalists
16944.0,2010-04-09 11:03:00,1,101.36,609,1,2,1,121,💤 Lost / Need Attention
16945.0,2011-11-18 11:39:00,33,8548.16,21,4,5,5,455,👑 Champions
16946.0,2010-11-21 14:06:00,5,1222.04,382,2,4,4,244,📈 Potential Loyalists
16947.0,2011-04-18 09:38:00,5,955.21,235,2,4,3,243,📈 Potential Loyalists
16948.0,2011-07-24 12:46:00,7,868.77,138,3,4,3,343,💎 Loyal Customers
16949.0,2011-12-06 11:07:00,6,1286.27,3,5,4,4,544,👑 Champions
16950.0,2011-10-14 09:06:00,10,3541.77,56,4,5,5,455,👑 Champions
16951.0,2011-07-28 12:05:00,3,1277.75,134,3,3,4,334,💎 Loyal Customers
16952.0,2011-08-22 13:03:00,5,795.83,108,3,4,3,343,💎 Loyal Customers
16953.0,2011-11-09 15:54:00,1,20.8,29,4,2,1,421,💤 Lost / Need Attention
16954.0,2011-12-09 09:46:00,20,6081.88,0,5,5,5,555,👑 Champions
16955.0,2011-06-08 10:36:00,6,1120.31,184,3,4,3,343,💎 Loyal Customers
16956.0,2011-11-22 08:56:00,1,308.74,17,5,2,2,522,📈 Potential Loyalists
16957.0,2011-04-14 13:56:00,2,416.64,238,2,3,2,232,📈 Potential Loyalists
16958.0,2010-09-30 14:25:00,1,778.49,434,1,2,3,123,💤 Lost / Need Attention
16959.0,2011-09-13 15:03:00,1,117.35000000000001,86,3,2,1,321,💤 Lost / Need Attention
16960.0,2011-11-01 11:35:00,8,1990.88,38,4,5,4,454,👑 Champions
16961.0,2011-08-15 13:46:00,3,794.56,115,3,3,3,333,💎 Loyal Customers
16962.0,2010-10-26 11:36:00,1,251.04,409,2,2,1,221,💤 Lost / Need Attention
16963.0,2011-06-05 13:48:00,1,110.55000000000001,186,3,2,1,321,💤 Lost / Need Attention
16964.0,2009-12-06 12:53:00,2,207.85,732,1,3,1,131,💤 Lost / Need Attention
16965.0,2011-04-27 12:08:00,1,201.19,226,2,2,1,221,💤 Lost / Need Attention
16966.0,2011-12-01 13:40:00,7,2154.97,7,5,4,4,544,👑 Champions
16967.0,2011-06-03 14:24:00,1,319.02,188,3,2,2,322,📈 Potential Loyalists
16968.0,2011-12-05 15:02:00,2,439.43,3,5,3,2,532,📈 Potential Loyalists
16969.0,2011-10-31 13:12:00,3,650.41,38,4,3,3,433,💎 Loyal Customers
16970.0,2010-03-23 13:50:00,1,71.4,625,1,2,1,121,💤 Lost / Need Attention
16971.0,2011-11-01 15:06:00,1,357.21,37,4,2,2,422,📈 Potential Loyalists
16972.0,2010-11-22 10:59:00,2,749.0,382,2,3,3,233,📈 Potential Loyalists
16973.0,2010-11-18 13:56:00,1,127.0,385,2,2,1,221,💤 Lost / Need Attention
16974.0,2010-07-05 10:18:00,2,365.5,522,1,3,2,132,💤 Lost / Need Attention
16975.0,2010-10-12 17:53:00,3,926.12,422,1,3,3,133,⚠️ At Risk
16976.0,2011-03-17 16:33:00,1,251.51999999999998,266,2,2,1,221,💤 Lost / Need Attention
16977.0,2010-11-09 13:17:00,4,496.0,394,2,4,2,242,📈 Potential Loyalists
16978.0,2011-09-23 12:50:00,3,768.88,77,3,3,3,333,💎 Loyal Customers
16979.0,2011-12-06 12:21:00,9,2859.74,3,5,5,4,554,👑 Champions
16980.0,2011-03-29 16:36:00,3,1422.8300000000002,254,2,3,4,234,📈 Potential Loyalists
16982.0,2011-10-10 12:28:00,1,384.06,60,3,2,2,322,📈 Potential Loyalists
16983.0,2011-11-27 12:10:00,11,3490.5299999999997,12,5,5,5,555,👑 Champions
16984.0,2011-09-12 13:43:00,9,10350.53,87,3,5,5,355,💎 Loyal Customers
16985.0,2011-11-22 13:33:00,23,10923.16,16,5,5,5,555,👑 Champions
16986.0,2011-11-10 11:55:00,11,4888.75,29,4,5,5,455,👑 Champions
16987.0,2011-12-06 17:26:00,11,2521.4,2,5,5,4,554,👑 Champions
16988.0,2011-12-04 16:02:00,2,382.67,4,5,3,2,532,📈 Potential Loyalists
16989.0,2011-12-02 16:39:00,6,1133.25,6,5,4,3,543,💎 Loyal Customers
16990.0,2011-05-05 08:30:00,2,344.0,218,2,3,2,232,📈 Potential Loyalists
16991.0,2010-10-14 14:08:00,1,1041.21,420,1,2,3,123,💤 Lost / Need Attention
16992.0,2011-11-29 11:50:00,13,5476.5,10,5,5,5,555,👑 Champions
16993.0,2010-09-02 12:16:00,2,1950.95,463,1,3,4,134,⚠️ At Risk
16996.0,2011-11-09 16:43:00,9,2123.61,29,4,5,4,454,👑 Champions
16997.0,2011-02-24 17:28:00,3,702.0,287,2,3,3,233,📈 Potential Loyalists
16998.0,2011-07-13 09:44:00,5,402.0,149,3,4,2,342,📈 Potential Loyalists
16999.0,2011-11-16 13:53:00,2,484.82,22,4,3,2,432,📈 Potential Loyalists
17000.0,2010-11-08 13:35:00,2,406.3,395,2,3,2,232,📈 Potential Loyalists
17001.0,2011-12-09 09:38:00,19,6640.8,0,5,5,5,555,👑 Champions
17002.0,2011-09-15 12:40:00,7,2571.55,85,3,4,4,344,💎 Loyal Customers
17003.0,2010-11-02 13:15:00,4,828.21,401,2,4,3,243,📈 Potential Loyalists
17004.0,2011-10-24 14:25:00,4,2324.36,45,4,4,4,444,👑 Champions
17005.0,2010-08-26 10:57:00,2,622.36,470,1,3,3,133,⚠️ At Risk
17006.0,2011-12-05 12:09:00,8,1635.27,4,5,5,4,554,👑 Champions
17007.0,2011-10-20 10:47:00,7,1120.1,50,4,4,3,443,💎 Loyal Customers
17008.0,2010-10-06 15:19:00,1,81.36,428,1,2,1,121,💤 Lost / Need Attention
17009.0,2010-06-06 16:01:00,1,242.06,550,1,2,1,121,💤 Lost / Need Attention
17010.0,2011-11-21 14:49:00,1,195.36,17,5,2,1,521,💤 Lost / Need Attention
17011.0,2011-11-09 13:30:00,3,671.7,29,4,3,3,433,💎 Loyal Customers
17012.0,2009-12-14 17:34:00,1,360.61,724,1,2,2,122,💤 Lost / Need Attention
17014.0,2011-12-01 14:09:00,3,583.4300000000001,7,5,3,2,532,📈 Potential Loyalists
17015.0,2011-11-11 10:45:00,3,1838.6100000000001,28,4,3,4,434,💎 Loyal Customers
17016.0,2010-05-12 12:32:00,1,552.4,576,1,2,2,122,💤 Lost / Need Attention
17017.0,2011-12-07 09:32:00,29,12576.99,2,5,5,5,555,👑 Champions
17018.0,2011-10-30 11:42:00,6,2287.7,40,4,4,4,444,👑 Champions
17019.0,2011-11-28 13:06:00,11,3602.29,10,5,5,5,555,👑 Champions
17020.0,2010-06-15 13:06:00,2,935.62,541,1,3,3,133,⚠️ At Risk
17021.0,2010-09-23 20:01:00,6,1182.22,441,1,4,3,143,⚠️ At Risk
17022.0,2011-11-08 17:09:00,2,260.0,30,4,3,1,431,💤 Lost / Need Attention
17023.0,2010-10-18 15:37:00,3,800.18,416,1,3,3,133,⚠️ At Risk
17024.0,2011-10-25 13:47:00,3,95.85,44,4,3,1,431,💤 Lost / Need Attention
17025.0,2011-10-10 09:06:00,5,1349.67,60,3,4,4,344,💎 Loyal Customers
17026.0,2011-06-07 14:28:00,3,175.82999999999998,184,3,3,1,331,💤 Lost / Need Attention
17027.0,2011-09-22 12:24:00,9,1310.63,78,3,5,4,354,💎 Loyal Customers
17028.0,2010-05-07 15:33:00,3,1593.83,580,1,3,4,134,⚠️ At Risk
17029.0,2011-08-21 11:06:00,7,2137.3,110,3,4,4,344,💎 Loyal Customers
17030.0,2011-10-07 08:49:00,1,146.87,63,3,2,1,321,💤 Lost / Need Attention
17031.0,2011-11-28 10:23:00,6,2773.85,11,5,4,4,544,👑 Champions
17032.0,2010-06-10 12:16:00,8,2984.32,547,1,5,5,155,⚠️ At Risk
17033.0,2011-09-14 14:34:00,4,1332.79,85,3,4,4,344,💎 Loyal Customers
17034.0,2011-11-23 15:14:00,5,1276.42,15,5,4,4,544,👑 Champions
17035.0,2011-04-08 11:23:00,4,613.59,245,2,4,3,243,📈 Potential Loyalists
17036.0,2010-11-21 14:26:00,1,176.9,382,2,2,1,221,💤 Lost / Need Attention
17037.0,2011-09-13 12:49:00,1,1267.32,87,3,2,4,324,📈 Potential Loyalists
17038.0,2011-11-09 13:50:00,2,743.17,29,4,3,3,433,💎 Loyal Customers
17039.0,2010-04-14 12:56:00,1,1954.99,603,1,2,4,124,💤 Lost / Need Attention
17040.0,2011-07-25 10:19:00,2,463.25,137,3,3,2,332,📈 Potential Loyalists
17041.0,2011-11-13 11:21:00,6,1655.2,26,4,4,4,444,👑 Champions
17042.0,2011-12-07 12:26:00,5,1036.58,2,5,4,3,543,💎 Loyal Customers
17043.0,2011-11-07 15:33:00,8,2593.65,31,4,5,4,454,👑 Champions
17044.0,2011-11-14 14:28:00,12,11962.300000000001,24,4,5,5,455,👑 Champions
17045.0,2011-08-18 17:09:00,5,827.6800000000001,112,3,4,3,343,💎 Loyal Customers
17046.0,2011-07-05 14:24:00,5,1906.07,156,3,4,4,344,💎 Loyal Customers
17047.0,2011-09-15 13:27:00,6,2289.23,84,3,4,4,344,💎 Loyal Customers
17048.0,2011-08-14 11:49:00,7,2071.68,117,3,4,4,344,💎 Loyal Customers
17049.0,2011-12-07 10:48:00,19,9942.53,2,5,5,5,555,👑 Champions
17050.0,2011-09-04 13:48:00,11,4648.59,95,3,5,5,355,💎 Loyal Customers
17051.0,2011-05-29 14:13:00,4,706.49,193,2,4,3,243,📈 Potential Loyalists
17052.0,2011-11-11 14:50:00,1,399.09,27,4,2,2,422,📈 Potential Loyalists
17053.0,2011-08-01 10:23:00,1,498.48,130,3,2,2,322,📈 Potential Loyalists
17054.0,2011-11-11 12:56:00,5,1356.33,27,4,4,4,444,👑 Champions
17055.0,2010-09-20 12:21:00,1,232.85,445,1,2,1,121,💤 Lost / Need Attention
17056.0,2009-12-01 12:55:00,1,128.6,737,1,2,1,121,💤 Lost / Need Attention
17057.0,2010-04-22 19:21:00,1,294.74,595,1,2,2,122,💤 Lost / Need Attention
17058.0,2011-09-19 10:13:00,3,1179.89,81,3,3,3,333,💎 Loyal Customers
17059.0,2011-11-10 12:27:00,9,4864.57,29,4,5,5,455,👑 Champions
17060.0,2011-03-18 13:27:00,1,234.24,265,2,2,1,221,💤 Lost / Need Attention
17061.0,2011-09-27 11:24:00,11,5232.2300000000005,73,3,5,5,355,💎 Loyal Customers
17062.0,2011-01-30 11:01:00,6,889.75,313,2,4,3,243,📈 Potential Loyalists
17063.0,2011-11-18 16:19:00,13,3638.53,20,4,5,5,455,👑 Champions
17064.0,2011-10-12 10:18:00,3,855.45,58,4,3,3,433,💎 Loyal Customers
17065.0,2010-03-12 11:41:00,2,194.7,637,1,3,1,131,💤 Lost / Need Attention
17066.0,2009-12-13 13:24:00,1,228.34,725,1,2,1,121,💤 Lost / Need Attention
17067.0,2009-12-15 08:39:00,3,454.54,724,1,3,2,132,💤 Lost / Need Attention
17068.0,2011-11-27 13:14:00,47,8987.68,11,5,5,5,555,👑 Champions
17069.0,2011-11-11 17:13:00,14,5517.2300000000005,27,4,5,5,455,👑 Champions
17070.0,2011-08-17 17:01:00,2,437.42,113,3,3,2,332,📈 Potential Loyalists
17071.0,2011-11-11 16:31:00,13,3793.71,27,4,5,5,455,👑 Champions
17072.0,2010-03-24 16:33:00,1,273.35,624,1,2,1,121,💤 Lost / Need Attention
17073.0,2011-11-22 11:47:00,4,1446.09,17,5,4,4,544,👑 Champions
17074.0,2010-05-26 12:04:00,1,203.05,562,1,2,1,121,💤 Lost / Need Attention
17075.0,2011-11-22 11:58:00,10,2236.63,17,5,5,4,554,👑 Champions
17076.0,2011-11-03 17:53:00,6,1242.75,35,4,4,4,444,👑 Champions
17077.0,2010-05-10 16:36:00,1,306.0,577,1,2,2,122,💤 Lost / Need Attention
17078.0,2011-11-03 19:17:00,2,378.2,35,4,3,2,432,📈 Potential Loyalists
17079.0,2011-09-22 15:34:00,1,118.80000000000001,77,3,2,1,321,💤 Lost / Need Attention
17080.0,2011-11-17 12:59:00,7,957.53,21,4,4,3,443,💎 Loyal Customers
17081.0,2011-11-14 12:56:00,6,949.39,24,4,4,3,443,💎 Loyal Customers
17082.0,2011-11-06 15:17:00,6,4732.03,32,4,4,5,445,👑 Champions
17083.0,2011-08-22 15:43:00,9,4049.79,108,3,5,5,355,💎 Loyal Customers
17084.0,2011-11-04 14:54:00,3,5001.21,34,4,3,5,435,💎 Loyal Customers
17085.0,2011-08-08 14:15:00,28,7847.67,122,3,5,5,355,💎 Loyal Customers
17086.0,2011-12-02 13:54:00,6,2050.08,6,5,4,4,544,👑 Champions
17087.0,2009-12-02 10:41:00,1,221.53,737,1,2,1,121,💤 Lost / Need Attention
17088.0,2011-11-11 14:23:00,4,1991.01,27,4,4,4,444,👑 Champions
17089.0,2010-11-18 15:33:00,1,128.45,385,2,2,1,221,💤 Lost / Need Attention
17090.0,2011-12-05 13:44:00,13,3080.1800000000003,3,5,5,5,555,👑 Champions
17091.0,2011-12-07 10:43:00,19,7495.75,2,5,5,5,555,👑 Champions
17092.0,2011-10-20 19:51:00,11,5511.41,49,4,5,5,455,👑 Champions
17093.0,2010-04-26 10:22:00,1,235.88,592,1,2,1,121,💤 Lost / Need Attention
17094.0,2011-01-21 13:09:00,2,402.2,321,2,3,2,232,📈 Potential Loyalists
17095.0,2011-11-17 12:21:00,7,2572.25,22,4,4,4,444,👑 Champions
17096.0,2011-11-24 15:01:00,11,3697.93,14,5,5,5,555,👑 Champions
17097.0,2011-12-07 17:05:00,9,1143.36,1,5,5,3,553,💎 Loyal Customers
17098.0,2010-11-23 12:13:00,3,591.07,381,2,3,2,232,📈 Potential Loyalists
17099.0,2010-06-24 16:25:00,1,582.17,532,1,2,2,122,💤 Lost / Need Attention
17100.0,2011-11-21 16:36:00,2,971.74,17,5,3,3,533,💎 Loyal Customers
17101.0,2011-11-29 13:57:00,7,2507.05,9,5,4,4,544,👑 Champions
17102.0,2011-03-23 10:08:00,1,25.5,261,2,2,1,221,💤 Lost / Need Attention
17103.0,2009-12-17 14:08:00,1,424.3,721,1,2,2,122,💤 Lost / Need Attention
17104.0,2010-10-12 12:21:00,1,474.03,423,1,2,2,122,💤 Lost / Need Attention
17105.0,2011-07-03 15:53:00,2,665.78,158,3,3,3,333,💎 Loyal Customers
17106.0,2010-11-15 14:11:00,1,481.58,388,2,2,2,222,📈 Potential Loyalists
17107.0,2011-11-06 14:14:00,10,16052.72,32,4,5,5,455,👑 Champions
17108.0,2010-02-14 12:22:00,1,174.95,663,1,2,1,121,💤 Lost / Need Attention
17109.0,2011-11-10 16:59:00,8,1291.71,28,4,5,4,454,👑 Champions
17110.0,2011-06-27 12:58:00,3,499.9,164,3,3,2,332,📈 Potential Loyalists
17111.0,2011-10-23 15:59:00,2,459.58,46,4,3,2,432,📈 Potential Loyalists
17112.0,2010-07-25 11:14:00,1,197.57,502,1,2,1,121,💤 Lost / Need Attention
17113.0,2010-05-14 13:59:00,6,2305.59,573,1,4,4,144,⚠️ At Risk
17114.0,2011-12-04 12:17:00,8,801.12,5,5,5,3,553,💎 Loyal Customers
17115.0,2011-12-01 14:30:00,7,2761.4900000000002,7,5,4,4,544,👑 Champions
17116.0,2010-03-01 16:29:00,1,389.78,647,1,2,2,122,💤 Lost / Need Attention
17117.0,2011-02-24 13:54:00,1,116.19999999999999,287,2,2,1,221,💤 Lost / Need Attention
17118.0,2011-01-26 12:19:00,1,157.02,317,2,2,1,221,💤 Lost / Need Attention
17119.0,2011-12-06 14:40:00,2,606.91,2,5,3,2,532,📈 Potential Loyalists
17120.0,2011-04-20 15:21:00,1,307.46,232,2,2,2,222,📈 Potential Loyalists
17121.0,2010-11-02 11:47:00,1,314.74,402,2,2,2,222,📈 Potential Loyalists
17122.0,2011-08-12 14:33:00,4,570.5,118,3,4,2,342,📈 Potential Loyalists
17123.0,2011-07-01 10:47:00,3,977.17,161,3,3,3,333,💎 Loyal Customers
17124.0,2011-06-07 14:02:00,1,294.24,184,3,2,2,322,📈 Potential Loyalists
17125.0,2011-10-20 14:41:00,1,230.5,49,4,2,1,421,💤 Lost / Need Attention
17126.0,2011-07-10 13:52:00,9,2016.43,151,3,5,4,354,💎 Loyal Customers
17127.0,2010-10-07 09:54:00,5,1155.03,428,1,4,3,143,⚠️ At Risk
17128.0,2011-01-09 12:02:00,1,157.09,334,2,2,1,221,💤 Lost / Need Attention
17129.0,2010-07-07 13:46:00,1,31.85,519,1,2,1,121,💤 Lost / Need Attention
17131.0,2011-12-04 12:52:00,5,2463.17,4,5,4,4,544,👑 Champions
17132.0,2010-09-13 16:31:00,2,1220.9099999999999,451,1,3,4,134,⚠️ At Risk
17133.0,2011-11-24 12:27:00,12,14622.33,15,5,5,5,555,👑 Champions
17134.0,2011-08-25 09:53:00,3,625.3000000000001,106,3,3,3,333,💎 Loyal Customers
17135.0,2011-11-23 16:48:00,10,1722.18,15,5,5,4,554,👑 Champions
17136.0,2010-02-15 13:13:00,1,231.68,661,1,2,1,121,💤 Lost / Need Attention
17137.0,2010-10-19 14:51:00,6,1099.81,415,1,4,3,143,⚠️ At Risk
17138.0,2011-03-09 11:54:00,7,4417.27,275,2,4,5,245,📈 Potential Loyalists
17139.0,2011-11-24 10:12:00,25,19566.76,15,5,5,5,555,👑 Champions
17140.0,2011-04-06 13:33:00,1,454.12,246,2,2,2,222,📈 Potential Loyalists
17141.0,2010-10-17 14:54:00,4,727.58,417,1,4,3,143,⚠️ At Risk
17142.0,2011-04-14 18:22:00,4,1275.25,238,2,4,4,244,📈 Potential Loyalists
17143.0,2010-10-18 15:27:00,2,880.97,416,1,3,3,133,⚠️ At Risk
17144.0,2011-12-08 17:57:00,2,984.57,0,5,3,3,533,💎 Loyal Customers
17145.0,2010-07-15 09:02:00,4,3120.91,512,1,4,5,145,⚠️ At Risk
17146.0,2011-08-26 12:44:00,13,5852.64,105,3,5,5,355,💎 Loyal Customers
17147.0,2011-11-17 12:32:00,9,3199.95,22,4,5,5,455,👑 Champions
17148.0,2011-10-19 09:59:00,1,124.88,51,4,2,1,421,💤 Lost / Need Attention
17149.0,2010-09-14 14:56:00,1,143.10000000000002,450,1,2,1,121,💤 Lost / Need Attention
17150.0,2010-11-28 11:27:00,6,1357.95,376,2,4,4,244,📈 Potential Loyalists
17151.0,2009-12-04 14:56:00,1,231.90000000000003,734,1,2,1,121,💤 Lost / Need Attention
17152.0,2011-05-29 12:19:00,4,2016.5,194,2,4,4,244,📈 Potential Loyalists
17153.0,2011-11-15 13:42:00,1,213.78,23,4,2,1,421,💤 Lost / Need Attention
17154.0,2011-09-25 13:42:00,1,329.34,74,3,2,2,322,📈 Potential Loyalists
17155.0,2011-11-22 12:38:00,7,892.46,17,5,4,3,543,💎 Loyal Customers
17156.0,2010-08-05 11:30:00,1,591.87,491,1,2,2,122,💤 Lost / Need Attention
17157.0,2011-12-02 09:10:00,19,5151.9,7,5,5,5,555,👑 Champions
17158.0,2011-11-07 15:15:00,5,1980.0,31,4,4,4,444,👑 Champions
17159.0,2011-11-18 10:52:00,5,2099.59,21,4,4,4,444,👑 Champions
17160.0,2011-11-08 14:05:00,17,10209.16,30,4,5,5,455,👑 Champions
17161.0,2010-09-21 16:44:00,1,856.01,443,1,2,3,123,💤 Lost / Need Attention
17162.0,2011-11-11 11:34:00,10,1715.46,28,4,5,4,454,👑 Champions
17163.0,2011-11-18 08:57:00,4,699.78,21,4,4,3,443,💎 Loyal Customers
